position,randomise,channel_id,channel_title,video_id,url,published_at,published_at_sql,year,month,day,video_title,video_description,tags,video_category_label,duration_sec,definition,caption,default_language,default_l_audio_language,thumbnail_maxres,licensed_content,location_description,view_count,like_count,favorite_count,comment_count,controversy,clicks,body_politics,eff_lead,business,health,society,television_program,entertainment,lifestyle_(sociology),hobby,humour,politics,no_topics
131,330,UCMwDXpWEVQVw4ZF7z-E4NoA,StellenboschNews Com,F0rkO7UgGUg,https://www.youtube.com/watch?v=F0rkO7UgGUg,2020-09-10T12:10:14Z,2020-09-10 12:10:14,2020,9,10,EFF's protest at the Clicks in Eikestad Mall on 10 September,The EFF has spent the past week protesting Clicks' hair advertisement that portrayed black women's hair in a negative way. EFF members and supporters in Stellenbosch were protesting in front of the Clicks in the Eikestad Mall. Video: Supplied.,NA,People & Blogs,46,sd,FALSE,NA,NA,NA,NA,NA,176,1,0,0,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
133,881,UCF-A_4x9-bLrxXrmgBOWuJA,Economic Freedom Fighters,dgUlvv0VKSY,https://www.youtube.com/watch?v=dgUlvv0VKSY,2020-09-07T07:29:10Z,2020-09-07 7:29:10,2020,9,7,"CIC Julius Malema at Clicks, Mall of the North #ClicksMustFall","CIC Julius Malema at Clicks, Mall of the North #ClicksMustFall",NA,News & Politics,1893,hd,FALSE,NA,en-US,https://i.ytimg.com/vi/dgUlvv0VKSY/maxresdefault.jpg,NA,NA,10996,329,0,0,yes,yes,yes,no,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
136,34,UCUMaf2Yt-MC9WJgl1pWem9w,SABC Trends TV,aORfsQnFizA,https://www.youtube.com/watch?v=aORfsQnFizA,2020-09-07T14:34:40Z,2020-09-07 14:34:40,2020,9,7,Eff Shutdown Clicks Shops,#Clicks #EFF #clickshairadvert Africa hair is called “Dry and Damaged” by Clicks,clicks hair advert;clicks;sabc news;local news,Entertainment,593,hd,FALSE,NA,NA,NA,NA,NA,426,NA,0,NA,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
141,348,UCbpEMCYyAte8pkAryk9s6kg,tumiandlovelythings,FFORCGvfNbI,https://www.youtube.com/watch?v=FFORCGvfNbI,2020-09-07T11:10:51Z,2020-09-07 11:10:51,2020,9,7,"UPDATE: Clicks Hair Advert woes| TWA , AFROS VS WEAVES| Is black hair bad hair?",An update of the continuing Clicks saga #eff #clicks The views expressed on this channel and in this video in particular do not necessarily represent the views of the owner of the channel or any of her affiliates. The content was created strictly for entertainment and information purposes. VIEWER DISCRETION IS ADVISED.,NA,People & Blogs,303,hd,FALSE,NA,NA,https://i.ytimg.com/vi/FFORCGvfNbI/maxresdefault.jpg,NA,NA,990,0,0,0,yes,yes,yes,no,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
142,955,UCdWF3P7AswCKdoXM_sAdcWQ,Ile Eko Omoluabi,96T3PBtkXLU,https://www.youtube.com/watch?v=96T3PBtkXLU,2020-09-18T21:45:17Z,2020-09-18 21:45:17,2020,9,18,"Hair Politics: Clicks, Weaves and Internalized Anti-Blackness with Ntsiki Mazwai","This was a conversation with Ntsiki Mawai - aka Street Queen on the question of black women wearing their natural hair. Ntsiki shares her thoughts on weaves and its implication on black liberation, economics and self acceptance. ONLINE: www.ntsikimazwai.co.za TWITTER: www.twitter.com/ntsikimazwai SOUNDCLOUD: www.soundcloud.com/ntsikimazwai YOUTUBE CHANNEL: www.youtube.com/ntsikimazwai BLOG: www.wordpress.com/ntsikimazwai iTunes: https://itunes.apple.com/za/album/ndingubani/id663474147 Poems: https://www.youtube.com/watch?v=cpodaCD83H0 | https://www.youtube.com/watch?v=cpodaCD83H0 | https://www.youtube.com/watch?v=JxxF19IVOwo BOOKINGS: ntsiki_mazwai@yahoo.com / missmazwai@gmail.com",natural hair;natural hair care;natural hair journey;natural hairstyels;history of black hair;black hair;going natural;politics and covid-19;you can touch my hair;hair culture;hair tutorial;relaxers;melissa harris perry;black women;straight hair routine;straight hair;politics;how to straighten your hair;hair straightening;women's hair;straight hair hairstyles;upenn;hair;africana,People & Blogs,1894,hd,FALSE,NA,en,NA,NA,NA,103,5,0,0,yes,yes,yes,no,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
143,862,UC5G5Dy8-mmp27jo6Frht7iQ,Umgosi Entertainment,8_xPJjpp5qI,https://www.youtube.com/watch?v=8_xPJjpp5qI,2020-09-09T09:18:18Z,2020-09-09 9:18:18,2020,9,9,WATCH WHAT EFF DID TO CLICKS STORE😳 |THIS IS GETTING OUT OF HAND😳🇿🇦 | TRENDINGSA,"WATCH WHAT EFF DID TO CLICKS STORE😳 |THIS IS GETTING OUT OF HAND Hey sweeties I hope you well, thank you so much for taking your time to watch my video. Please don’t forget to support me by subscribing, liking and sharing this video, Please comment down below the type of videos you also wanna see on this channel ❤️ Instagram: ladylondie Facebook page: keeping up with Queen Email : Londeka502@gmail.com FAQ -I’m 23 years old -I use my iPhone 7 to film -I use iMovie and filmora to edit -I use thumbnail app for my thumbnail",NA,People & Blogs,140,sd,FALSE,NA,en-US,NA,1,NA,48,3,0,0,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
146,417,UCZOS2sfCt1wmZSec4Oap87w,Son Koerant,Upr5Iakkw-8,https://www.youtube.com/watch?v=Upr5Iakkw-8,2020-09-07T09:36:42Z,2020-09-07 9:36:42,2020,9,7,EFF hou Clicks se deure toe,DIE EFF het nie Clicks se verskoning of prokureursbriewe kop toe gevat nie en het Maandagoggend voortgegaan met hul beplande protesoptog om takke landwyd gesluit te hou.,NA,News & Politics,96,sd,FALSE,NA,NA,NA,NA,NA,1509,3,0,3,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
150,464,UC6wb-vK4OUBx66fHZ20KYQg,South African Indians - South African Youtuber,A0IynJCSUjI,https://www.youtube.com/watch?v=A0IynJCSUjI,2020-09-10T08:08:47Z,2020-09-10 8:08:47,2020,9,10,Granny pulls a gun | EFF | Self Defence | Clicks Hair advert protest: (September 2020),"Granny pulls a gun | EFF | Self Defence | Clicks Hair advert protest: (September 2020) An old lady was intimidated by EFF supporters, and was then detained for protecting herself in self defence Unfortunately, she was arrested shortly after. #grannypullsgun #clicks #eff #juliusmalema #economicfreedomfighters #clickshairadvert #protest #selfdefence",granny pulls gun;granny pulls gun on eff;eff protest;south africa;public pranks;ross smith grandma;clicks hair advert;julius malema;economic freedom fighters;old lady pulls gun in clicks;old lady pulls gun eff;protest in south africa 2020;clicks protest south africa;clicks protest gun;clicks protest eff;granny pulls gun on eff;granny pulls gun on eff supporters;eff;news,Entertainment,36,hd,FALSE,NA,NA,NA,NA,NA,3465,12,0,1,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
154,806,UCzvl9exW-o8IsySPU-ezgoQ,TheKingzRSA,m4KitiLQ0_g,https://www.youtube.com/watch?v=m4KitiLQ0_g,2020-09-09T03:58:58Z,2020-09-09 3:58:58,2020,9,9,EFF Destroy clicks stores|| South Africa,"WELCOME BACK TO THE SPEAKLIFE CHANNLE🔥❤ IN THIS VIDEO I AM GOING To LOOK AT HOW THE EFF Destroy clicks stores|| South Africa WATCH THIS VIDEO🎥🎬 FULLY AND I HOPE YOU ALL LOVE ❤ IT AND SO DOING LIKE THIS VIDEO 👍 COMMENT✏ ON THE VIDEO AND SHARE WITH YOUR FAMILY ,FRIENDS BECAUSE YOUR DOGS😂 AND CATS AS ALREADY SUBSCRIBED WHAT ARE YOU WAITING FOR? 😲😆 AND TURN ON THAT BELL 🔔 👈 SO THAT YOU WILL BE NOTIFIED EVERY TIME (TUESDAY ) WE DROP A NEW LITE VIDEO #Enews #News24 Don't forget to follow us on the following platforms Gustave *instagram - (@gustave_tshilaba): https://www.instagram.com/gustave_tshilaba/ *Tweeter - (@gustavetshilaba): https://twitter.com/gustavetshilaba?s=09 Patrick Instagram - (@tshilaba7): https://www.instagram.com/tshilaba7/ DIEUDONNE https://www.instagram.com/dieudonnetshilaba?r=nametag Speaklife *Instagram - https://www.instagram.com/speaklife_123/  *Facebook - https://www.facebook.com/Speak-life-526908537714166/  *YouTube - https://youtu.be/HFYqN7dFgW0  *Twitter - https://twitter.com/123Speaklife?s=08 FOLLOW, LIKE, SUBSCRIBE",sabcnews;corona virus;actuality;enews;news24;eff destroy clicks stores|| south africa;eff destroy clicks;why destroying clicks stores eff;enca,Entertainment,618,hd,FALSE,NA,en,https://i.ytimg.com/vi/m4KitiLQ0_g/maxresdefault.jpg,1,NA,205,11,0,9,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
159,496,UC5G5Dy8-mmp27jo6Frht7iQ,Umgosi Entertainment,QigpfXd3cHk,https://www.youtube.com/watch?v=QigpfXd3cHk,2020-09-08T10:19:59Z,2020-09-08 10:19:59,2020,9,8,DA RESPONDS TO EFF (clicks) CHARGES HAVE BEEN LAYED AGAINST JULIUS MALEMA AND EFF |TRENDINGSA,"DA RESPONDS TO EFF (clicks) CHARGES HAVE BEEN LAYED AGAINST JULIUS MALEMA AND EFF |TRENDINGSA Hey sweeties I hope you well, thank you so much for taking your time to watch my video. Please don’t forget to support me by subscribing, liking and sharing this video, Please comment down below the type of videos you also wanna see on this channel ❤️ Instagram: ladylondie Facebook page: keeping up with Queen Email : Londeka502@gmail.com FAQ -I’m 23 years old -I use my iPhone 7 to film -I use iMovie and filmora to edit -I use thumbnail app for my thumbnail",south africa;world news;world news tonight;julius malema;julius malema 2020;julius malema funny moments;clicks hair advert video scandal;clicks hair advert video;clicks hair advert youtube;clicks hair adverts;da political party,People & Blogs,102,hd,FALSE,NA,en-US,NA,1,South Africa,328,6,0,3,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
161,678,UCFnUvf-Lg1nIc5wvl9lx8zQ,Mzansi Hotspot,cuXJVNIGsmc,https://www.youtube.com/watch?v=cuXJVNIGsmc,2020-09-07T09:27:39Z,2020-09-07 9:27:39,2020,9,7,EFF kept its promise against Clicks stores,"EFF kept its promise against Clicks stores Clicks is under fire over their rasist ad #ClicksSA #Clicks #EFF Please don't forget to like, comment, share and subscribe after watching this video. This will help our family to grow",NA,Entertainment,320,hd,FALSE,NA,en,https://i.ytimg.com/vi/cuXJVNIGsmc/maxresdefault.jpg,1,NA,531,7,0,11,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
164,181,UCITau47AeZDY9sO77TA3OUA,ITV News,aqSmGuy9g5Y,https://www.youtube.com/watch?v=aqSmGuy9g5Y,2020-09-07T13:07:49Z,2020-09-07 13:07:49,2020,9,7,EFF PROTEST OUTSIDE CLICKS STORES AMID APOLOGY TO CONTROVERSIAL HAIR ADVERT,Members of the EFF gathered at various Clicks stores this morning to shut down the outlets following a controversial advert. Clicks Group CEO Vikesh Ramsunder had issued an apology after concern was raised about the advert. Meanwhile the High Court has reportedly dismissed the retailer’s application to stop EFF protests.,NA,People & Blogs,152,hd,FALSE,NA,en-GB,https://i.ytimg.com/vi/aqSmGuy9g5Y/maxresdefault.jpg,NA,NA,202,1,0,0,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
166,150,UC4xmc7E1c-11YmD4oNVI8_w,Banetsi Tshetlo,8y9r89kk474,https://www.youtube.com/watch?v=8y9r89kk474,2020-10-08T21:45:09Z,2020-10-08 21:45:09,2020,10,8,Clicks ad Calling black hair Damaged,Let's call racism what it is. It is wrong and let's make things right for the future generation.,NA,Entertainment,172,hd,FALSE,NA,NA,https://i.ytimg.com/vi/8y9r89kk474/maxresdefault.jpg,NA,NA,7,0,0,0,yes,yes,yes,no,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
173,433,UCBVQiMyzA-ZklUJVRavnvew,Renaldo Gouws,iF-wNEJ2MCI,https://www.youtube.com/watch?v=iF-wNEJ2MCI,2020-09-06T15:00:12Z,2020-09-06 15:00:12,2020,9,6,"Malema Instructs EFF Members to ""Attack"" Clicks (2020)","#Clicks #Malema #EFF Julius Malema in a tweet instructed his members to go to Clicks stores and to ""attack"". We have reached a point in our democracy where a political party openly instructs its members to cause chaos. Buy my Merch: http://www.tsekclothing.com Become a Member: https://bit.ly/2EsFJkI Donate via Zapper/Snapscan: https://bit.ly/3455PCl Donate via Paypal: https://paypal.me/renaldogouws Subscribe on Youtube : http://bit.ly/1QhM6Gp Be sure to like, leave a comment, share the video and subscribe! Get in touch with me : Facebook : https://www.facebook.com/renaldogouws Twitter : https://twitter.com/RenaldoGouws Instagram : https://instagram.com/renaldogouws End Credit Music: Jashmir Stream/Buy Link: https://fanlink.to/MaSeKind Instagram: https://www.instagram.com/jashmirsa/ TikTok: https://www.tiktok.com/@jashmirsa Twitter: https://www.twitter.com/jashmirsa/",renaldo gouws;south africa;south african reporter;news;clicks;economic freedom fighters;eff;julius malema;malema,News & Politics,396,hd,FALSE,en,en,https://i.ytimg.com/vi/iF-wNEJ2MCI/maxresdefault.jpg,1,South Africa,56890,2163,0,728,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
178,124,UCDp4zhhGaSQ4ZoCgikqV87w,Local Entertainment,CKQ0olHLKWU,https://www.youtube.com/watch?v=CKQ0olHLKWU,2020-09-07T05:20:45Z,2020-09-07 5:20:45,2020,9,7,EFF statement on clicks black hair advert,Please subscribe for more political sports and entertainment videos,NA,People & Blogs,117,sd,FALSE,NA,NA,NA,NA,NA,271,1,0,2,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
182,464,UCscZAueylQ_eIa0WYMXg34A,The Rep,0gZ6clt_B1w,https://www.youtube.com/watch?v=0gZ6clt_B1w,2020-09-07T07:55:43Z,2020-09-07 7:55:43,2020,9,7,EFF Clicks shutdown,"Members of the EFF Chris Hani region, led by the party's provincial chairman Yazini Thetyana closed down the two cosmetics Clicks stores in Komani in retaliation of a ""racist"" advert that was posted on their website last week. The advert has since been taken down and an apology issued. Full story in The Rep",NA,People & Blogs,30,sd,FALSE,NA,NA,NA,NA,NA,12800,19,0,44,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
184,696,UCITau47AeZDY9sO77TA3OUA,ITV News,CcohXCpdWTM,https://www.youtube.com/watch?v=CcohXCpdWTM,2020-09-09T16:03:58Z,2020-09-09 16:03:58,2020,9,9,CLICKS TAKES DECISION TO CLOSE ALL STORES TODAY,"WHILE THE EFF warned that it would keep Clicks stores closed until Friday, the retailer said it had decided to close all branches today to engage with staff, and then hoped to reopen. The closure of hundreds of stores in the pharmaceutical, health and beauty chain for a second consecutive day followed an outcry over the publication of a controversial advert for hair product TRESemmé. Members of the EFF were dispatched to the stores as part of a national protest against the advert in which black women’s hair was described as “dry and damaged” while white women’s hair was represented as flat and fine.",NA,People & Blogs,41,hd,FALSE,NA,en-GB,NA,NA,NA,6,0,0,0,yes,yes,yes,no,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
191,607,UCBVQiMyzA-ZklUJVRavnvew,Renaldo Gouws,swwI4CwUjQ8,https://www.youtube.com/watch?v=swwI4CwUjQ8,2020-09-08T14:15:14Z,2020-09-08 14:15:14,2020,9,8,The Walmer Park Clicks Incident (2020),"#Clicks #EFF #ClicksMustFall Today an old lady decided to pull her firearm on EFF protesters at a Clicks in Nelson Mandela Bay. This after she was asked to leave by the EFF members. What is your take on this? Buy my Merch: http://www.tsekclothing.com Become a Member: https://bit.ly/2EsFJkI Donate via Zapper/Snapscan: https://bit.ly/3455PCl Donate via Paypal: https://paypal.me/renaldogouws Subscribe on Youtube: http://bit.ly/1QhM6Gp Be sure to like, leave a comment, share the video and subscribe! Get in touch with me : Facebook : https://www.facebook.com/renaldogouws Twitter : https://twitter.com/RenaldoGouws Instagram : https://instagram.com/renaldogouws End Credit Music: Jashmir Stream/Buy Link: https://fanlink.to/MaSeKind Instagram: https://www.instagram.com/jashmirsa/ TikTok: https://www.tiktok.com/@jashmirsa Twitter: https://www.twitter.com/jashmirsa/",renaldo gouws;south africa;south african reporter;news;eff;julius malema;economic freedom fighters;ndlozi;shivambu;malema;clicksmustfall,News & Politics,434,hd,FALSE,en,en,https://i.ytimg.com/vi/swwI4CwUjQ8/maxresdefault.jpg,NA,NA,51052,2284,0,1005,yes,yes,yes,no,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
192,968,UCfPAD6IOIZ-BEoJCTWBQCZg,Newcastle Advertiser,FfwMMQZR89k,https://www.youtube.com/watch?v=FfwMMQZR89k,2020-09-08T09:29:38Z,2020-09-08 9:29:38,2020,9,8,EFF protests outside Clicks at Newcastle Mall,EFF members gathered at the Newcastle Mall outside the Clicks store.,NA,Nonprofits & Activism,82,hd,FALSE,NA,en-GB,NA,NA,NA,172,1,0,0,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202,111,UCztrP3SHNIzay3g9tdydIRg,Mzansi Tea,sBlgaUilMkY,https://www.youtube.com/watch?v=sBlgaUilMkY,2020-09-08T10:15:50Z,2020-09-08 10:15:50,2020,9,8,Clicks hair bashing saga| south africa| black men's hypocrisy.,Upload your mp3 to Youtube at https://audioship.io,NA,People & Blogs,327,hd,FALSE,NA,NA,NA,NA,NA,24,0,0,0,yes,yes,yes,no,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
208,819,UCH5YH80cdUceo1gEeH0SgoA,Duke University - The Fuqua School of Business,gLgHVhHZkl0,https://www.youtube.com/watch?v=gLgHVhHZkl0,2020-09-11T13:13:23Z,2020-09-11 13:13:23,2020,9,11,Bias Against Black Women with Natural Hair,"Senior Associate Dean Ashleigh Shelby Rosette discusses her recent research that suggests bias against natural hair limits job opportunities for Black women. This video is a recording of a LinkedIn Live broadcast that occurred on September 9, 2020.",duke;university;duke university;fuqua;school;business;the fuqua school of business;mba;durham;nc;race;racism;george floyd;breonna taylor;ahmaud arbery;christian cooper;jacob blake;black hair;natural hair;black;african american;job interview;employment;shooting;police brutality;protests;riots;dreadlocks;braids;cornrows;crown act;white;privilege;bias;injustice;discrimination,Education,1719,hd,TRUE,NA,en,https://i.ytimg.com/vi/gLgHVhHZkl0/maxresdefault.jpg,1,NA,4932,46,0,11,yes,yes,yes,no,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
210,85,UCaeNt8Ic8YSJ7dqtg6bLJeg,Trade with Free Money,eMixVtJjgqM,https://www.youtube.com/watch?v=eMixVtJjgqM,2020-09-09T14:03:34Z,2020-09-09 14:03:34,2020,9,9,EFF Peacefully helping Clicks Staff remove stock from shop for safe keeping,EFF Peacefully helping Clicks Staff remove stock from shop for safe keeping,2020;generations the legacy;generations the legacy 13 march 2020;generations the legacy 27 february 2020;generations the legacy latest episode;imbewu;may 2020;muvhango teasers;rhythm city;skeem saam;skeem sami;suidooster;teasers;eff;clicks;clicks advert south africa;clicks hair advert,People & Blogs,69,hd,FALSE,NA,NA,https://i.ytimg.com/vi/eMixVtJjgqM/maxresdefault.jpg,1,NA,15,0,0,0,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
219,144,UCipHkKhaE80b7FXsyq9WIYQ,TOOPLEEZY,iRjlq6RhrlY,https://www.youtube.com/watch?v=iRjlq6RhrlY,2020-09-09T04:12:16Z,2020-09-09 4:12:16,2020,9,9,EFF TERROR AGAINST CLICKS ON DISCRIMINATION,EFF CLOSE ALL CLICKS STORE RACISM IN SOUTH AFRICA IS BACK #LOCAL BUSINESS PROMOTE RACIST,NA,Entertainment,32,hd,FALSE,en-GB,NA,NA,NA,NA,394,17,0,2,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
